2000/01;2002/03;2004/05;2006/07;2008/09;2010/11;2012/13;2014/15;2016/17;2017/18;IBGE_LEGEND;POINT_ID;STRATUM;BIOME;geometry
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Sgs - Savana Gramíneo-Lenhosa sem floresta-de-galeria;1494;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.94369684340576,-14.766236051808544],[-59.941587384765214,-14.766236041653135],[-59.941587384765214,-14.76422701523035],[-59.94369684340576,-14.764226992799623],[-59.94369684340576,-14.766236051808544]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;1495;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-53.24908506713076,-14.770297734977557],[-53.24702044465002,-14.77029775930224],[-53.24702044465002,-14.76824505628413],[-53.24908506713075,-14.768245065577851],[-53.24908506713076,-14.770297734977557]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Sps - Savana Parque sem floresta-de-galeria;1496;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.735573035703624,-14.772306702969665],[-59.73350842268647,-14.772306696466055],[-59.73350842268647,-14.770297778800302],[-59.735573035703624,-14.770297753157944],[-59.735573035703624,-14.772306702969665]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;1497;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.63602320469111,-14.774359354645219],[-55.63391370819702,-14.774359372336711],[-55.63391370819702,-14.772306729275032],[-55.63602320469111,-14.772306749394918],[-55.63602320469111,-14.774359354645219]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;1498;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.52749410950744,-14.778377219599497],[-59.52538464310681,-14.778377248907491],[-59.52538464310681,-14.776368311965838],[-59.52749410950744,-14.776368249553007],[-59.52749410950744,-14.778377219599497]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;1499;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.536919975911964,-14.78042980439678],[-58.534855362014035,-14.780429807044948],[-58.53485536201405,-14.778377218459633],[-58.536919975911964,-14.778377181442462],[-58.536919975911964,-14.78042980439678]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;3Ap - Pecuária (pastagens);1500;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.36308668342185,-14.786500018609182],[-59.36097713501567,-14.786500031397283],[-59.36097713501568,-14.784447558912422],[-59.36308668342185,-14.784447512090733],[-59.36308668342185,-14.786500018609182]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;3Ap - Pecuária (pastagens);1501;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.76470227679659,-14.80877076910647],[-59.76263764700804,-14.808770750499447],[-59.76263764700804,-14.806718486414585],[-59.76470227679659,-14.806718472232186],[-59.76470227679659,-14.80877076910647]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Sps - Savana Parque sem floresta-de-galeria;1502;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.598230164500066,-14.80877077911444],[-59.59616552732506,-14.80877077008946],[-59.59616552732506,-14.806718454894945],[-59.598230164500066,-14.806718430919547],[-59.598230164500066,-14.80877077911444]]]}"
Campo;Campo;Cultivo unico;Pastagem;Pastagem;Reflorestamento;Reflorestamento;Reflorestamento;Reflorestamento;Reflorestamento;3Ap - Pecuária (pastagens);1503;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.32080823790133,-14.810779363529722],[-54.31874361783653,-14.810779400961765],[-54.31874361783653,-14.808770803512013],[-54.320808237901325,-14.808770802887594],[-54.32080823790133,-14.810779363529722]]]}"
Cultivo unico;Cultivo duplo;Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo unico;Cultivo unico;Cultivo duplo;Cultivo unico;Cultivo unico;3Ap - Pecuária (pastagens);1504;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.29585311422748,-14.81278795072394],[-54.29374363168324,-14.81278798357116],[-54.29374363168324,-14.81077937145357],[-54.29585311422748,-14.810779374512864],[-54.29585311422748,-14.81278795072394]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Sps - Savana Parque sem floresta-de-galeria;1505;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.794462571697586,-14.812787962427265],[-51.79239794454236,-14.812788002380783],[-51.79239794454236,-14.810779372831426],[-51.794462571697586,-14.810779364291681],[-51.794462571697586,-14.812787962427265]]]}"
Cultivo semi-perene;Cultivo semi-perene;Cultivo semi-perene;Cultivo semi-perene;Outros Usos;Outros Usos;Cultivo semi-perene;Cultivo semi-perene;Cultivo semi-perene;Cultivo semi-perene;3Acc - Agricultura com Culturas Cíclicas;1506;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.06147158108841,-14.814840240563717],[-57.059406991210295,-14.81484023317783],[-57.059406991210295,-14.812787974832618],[-57.06147158108841,-14.812787945947012],[-57.06147158108841,-14.814840240563717]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;1507;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.6950886825298,-14.816848765104536],[-58.69297918523883,-14.816848791463224],[-58.69297918523883,-14.81484025597515],[-58.6950886825298,-14.81484019547201],[-58.6950886825298,-14.816848765104536]]]}"
Floresta Sazonal;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Fb - Floresta Estacional Semidecidual das Terras Baixas;1508;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.991542460821684,-14.822917996304513],[-59.989477850269246,-14.822918027224217],[-59.989477850269246,-14.820909539800057],[-59.991542460821684,-14.820909477075993],[-59.991542460821684,-14.822917996304513]]]}"
Cultivo duplo;Cultivo duplo;Cultivo multiplo;Cultivo unico;Cultivo duplo;Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Cultivo unico;3Ap - Pecuária (pastagens);1509;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.25631095902959,-14.822918040692306],[-54.25420143813572,-14.822918013489867],[-54.25420143813572,-14.820909529359248],[-54.25631095902959,-14.820909516495147],[-54.25631095902959,-14.822918040692306]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fs - Floresta Estacional Semidecidual Submontana;1510;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.83611423771226,-14.826978608374839],[-51.834004734124406,-14.826978621221064],[-51.834004734124406,-14.824970150016924],[-51.83611423771226,-14.824970167769072],[-51.83611423771226,-14.826978608374839]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;2Sd - Savana Florestada;1511;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-53.679874882091276,-14.831039194596764],[-53.677765337226695,-14.831039175641767],[-53.677765337226695,-14.828987082869615],[-53.679874882091276,-14.828987060067591],[-53.679874882091276,-14.831039194596764]]]}"
Pastagem;Cultivo unico;Cultivo unico;Pastagem;Outros Usos;Pastagem;Pastagem;Cultivo unico;Cultivo duplo;Cultivo duplo;3Acc - Agricultura com Culturas Cíclicas;1512;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.21470416269497,-14.845184944995768],[-54.21259457859888,-14.845184952495314],[-54.21259457859888,-14.843176664602002],[-54.21470416269498,-14.843176616991757],[-54.21470416269497,-14.845184944995768]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;1Fs - Floresta Estacional Semidecidual Submontana;1513;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.997961442680094,-14.84723687203994],[-57.99585189431101,-14.847236864891423],[-57.99585189431101,-14.845184952259723],[-57.997961442680094,-14.845184923618664],[-57.997961442680094,-14.84723687203994]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Pastagem;Pastagem;Pastagem;Pastagem;1Saf - Savana Arborizada com floresta-de-galeria;1514;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-53.40101493911377,-14.861381552541536],[-53.39895030720215,-14.861381579262009],[-53.39895030720215,-14.859373442196496],[-53.40101493911377,-14.859373450418481],[-53.40101493911377,-14.861381552541536]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Saf - Savana Arborizada com floresta-de-galeria;1515;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.80330230854809,-14.867449569764661],[-58.80119279592647,-14.867449571729521],[-58.80119279592648,-14.865441424209106],[-58.80330230854809,-14.865441467266905],[-58.80330230854809,-14.867449569764661]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;2Fb - Floresta Estacional Semidecidual das Terras Baixas;1516;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.77928934462643,-14.873517347304878],[-59.77717984374069,-14.873517342408773],[-59.77717984374069,-14.87150929171668],[-59.77928934462643,-14.871509263875595],[-59.77928934462643,-14.873517347304878]]]}"
Floresta Sazonal;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Fs - Floresta Estacional Semidecidual Submontana;1517;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.835618601437815,-14.873517327513431],[-57.833553961064986,-14.873517366286432],[-57.833553961064986,-14.871509336479376],[-57.83561860143783,-14.871509341616951],[-57.835618601437815,-14.873517327513431]]]}"
Savana;Em Conversao;Cultivo unico;Pastagem;Pastagem;Pastagem;Cultivo unico;Pastagem;Pastagem;Pastagem;1Sas - Savana Arborizada sem floresta-de-galeria;1518;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.33328579818428,-14.88163656763483],[-54.33122110676759,-14.881636564212341],[-54.3312211067676,-14.87962861777247],[-54.33328579818428,-14.879628582122358],[-54.33328579818428,-14.88163656763483]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Sps - Savana Parque sem floresta-de-galeria;1519;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.63983697804567,-14.885696063830625],[-59.637772381824085,-14.885696057417027],[-59.637772381824085,-14.883644494431653],[-59.63983697804567,-14.883644467939527],[-59.63983697804567,-14.885696063830625]]]}"
Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;3Ap - Pecuária (pastagens);1520;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.79625658252213,-14.885696017507339],[-55.7941470278558,-14.88569602743153],[-55.7941470278558,-14.883644516022368],[-55.79625658252214,-14.883644467357426],[-55.79625658252213,-14.885696017507339]]]}"
Pastagem;Cultivo unico;Cultivo unico;Pastagem;Cultivo unico;Cultivo unico;Pastagem;Cultivo unico;Cultivo duplo;Cultivo unico;3Ap - Pecuária (pastagens);1521;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.29167895974471,-14.89377115836913],[-54.28961434113741,-14.893771134629441],[-54.289614341137415,-14.891763322003085],[-54.29167895974471,-14.891763306622835],[-54.29167895974471,-14.89377115836913]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;3Acc - Agricultura com Culturas Cíclicas;1522;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.556131950987094,-14.901889607760884],[-52.55402241144818,-14.901889598611215],[-52.55402241144818,-14.899838164092774],[-52.556131950987094,-14.89983820460517],[-52.556131950987094,-14.901889607760884]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Spf - Savana Parque com floresta-de-galeria;1523;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.40631151550882,-14.903897377726482],[-52.404201991771046,-14.903897306281813],[-52.40420199177104,-14.901889573797362],[-52.40631151550882,-14.90188960260791],[-52.40631151550882,-14.903897377726482]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;3Acc - Agricultura com Culturas Cíclicas;1524;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.8409151237822,-14.911971769849535],[-56.83880562415934,-14.911971750149682],[-56.83880562415935,-14.909964103439398],[-56.8409151237822,-14.90996408663392],[-56.8409151237822,-14.911971769849535]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Saf - Savana Arborizada com floresta-de-galeria;1525;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.007522537993175,-14.91197177727648],[-55.005457911930655,-14.911971727961621],[-55.005457911930655,-14.909964099712935],[-55.007522537993175,-14.909964110884939],[-55.007522537993175,-14.91197177727648]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;3Ap - Pecuária (pastagens);1526;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.23054888223819,-14.922097080283256],[-51.228439349976156,-14.922097045275553],[-51.228439349976156,-14.920089514401006],[-51.23054888223818,-14.920089505069503],[-51.23054888223819,-14.922097080283256]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Cse - Floresta Estacional Decidual Submontana com dossel emergente;1527;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.62529481631035,-14.930214488233219],[-59.62318533326538,-14.930214486996963],[-59.62318533326538,-14.928163339082078],[-59.62529481631035,-14.928163306702569],[-59.62529481631035,-14.930214488233219]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Saf - Savana Arborizada com floresta-de-galeria;1528;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.680997273198685,-14.940295231662196],[-52.67888777517102,-14.940295237586922],[-52.67888777517102,-14.938287874210848],[-52.680997273198685,-14.938287900896555],[-52.680997273198685,-14.940295231662196]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;3Ap - Pecuária (pastagens);1529;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.11654306873735,-14.944353640825069],[-58.11447839986002,-14.944353651785935],[-58.11447839986002,-14.942346294763201],[-58.11654306873735,-14.942346249723784],[-58.11654306873735,-14.944353640825069]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente;1530;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.80554706996149,-14.946404639398667],[-56.803437559685975,-14.946404590411742],[-56.803437559685975,-14.944353632770907],[-56.80554706996149,-14.944353644431406],[-56.80554706996149,-14.946404639398667]]]}"
Savana;Savana;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;1Saf - Savana Arborizada com floresta-de-galeria;1531;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.83705645117115,-14.94841197021269],[-52.834991820555146,-14.94841192227416],[-52.834991820555146,-14.946404603991096],[-52.83705645117115,-14.946404610838943],[-52.83705645117115,-14.94841197021269]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;1Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;1532;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-60.19131799963309,-14.952470168963123],[-60.18925338013647,-14.952470187190576],[-60.18925338013647,-14.950419262500219],[-60.19131799963309,-14.950419212094518],[-60.19131799963309,-14.952470168963123]]]}"
Cultivo unico;Cultivo duplo;Cultivo duplo;Cultivo duplo;Pastagem;Cultivo unico;Cultivo unico;Pastagem;Pastagem;Cultivo unico;2Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente;1533;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.3312211067676,-14.958535503448127],[-54.329156468527295,-14.95853549891905],[-54.329156468527295,-14.956484672418142],[-54.33122110676759,-14.956484637074134],[-54.3312211067676,-14.958535503448127]]]}"
Campo;Pastagem;Cultivo unico;Cultivo unico;Pastagem;Em Conversao;Reflorestamento;Reflorestamento;Reflorestamento;Reflorestamento;1Saf - Savana Arborizada com floresta-de-galeria;1534;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-53.67152659830374,-14.960542730806708],[-53.66946193181696,-14.960542718873718],[-53.66946193181696,-14.958535535530974],[-53.67152659830374,-14.958535507538826],[-53.67152659830374,-14.960542730806708]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Spf - Savana Parque com floresta-de-galeria;1535;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.447918322400426,-14.960542709331499],[-52.445853731349466,-14.96054276486967],[-52.445853731349466,-14.958535486506372],[-52.447918322400426,-14.958535538659689],[-52.447918322400426,-14.960542709331499]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;1Saf - Savana Arborizada com floresta-de-galeria;1536;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.19931012678264,-14.972672814702033],[-51.19724551050242,-14.97267284252009],[-51.19724551050242,-14.970665701393495],[-51.19931012678264,-14.97066570388731],[-51.19931012678264,-14.972672814702033]]]}"
Outros Usos;Cultivo semi-perene;Cultivo semi-perene;Cultivo semi-perene;Cultivo semi-perene;Outros Usos;Outros Usos;Outros Usos;Outros Usos;Outros Usos;3Acc - Agricultura com Culturas Cíclicas;1537;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-57.50056477664948,-14.974723523982652],[-57.498500184193745,-14.974723516144183],[-57.498500184193745,-14.972672833544447],[-57.50056477664948,-14.972672805781995],[-57.50056477664948,-14.974723523982652]]]}"
